open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,symbol,price_change,price_change_pct,high_low_pct,volume_usd,price_range,volume_ma_7,volume_ratio,close_ma_7,close_std_7,close_ma_14,close_std_14,close_ma_30,close_std_30,returns_1d,returns_7d,returns_30d,volatility_7d,volatility_30d,close_position,hour,day_of_week,month,quarter
231.47,232.47,231.05,231.77,34787.305,8064370.74117,45541,19622.676,4549616.01909,SOL,0.30000000000001137,0.12960642847885748,0.61458558753516,8062653.679850001,1.4199999999999875,90511.04885714287,0.38434318726000144,231.99571428571426,0.5993846050423817,232.80928571428572,3.121736361720535,235.26733333333334,3.3627317849437515,0.0013393242892940638,0.006557804221315022,-0.034170938033920906,0.0033920087482577827,0.007600933393075669,0.5070422535211304,0,3,1,1
231.78,233.08,231.62,232.21,54502.069,12664635.4047,34396,18877.771,4388392.318,SOL,0.4300000000000068,0.18552075243765934,0.6303428028667679,12655925.44249,1.460000000000008,83559.70571428572,0.6522530032161434,232.13857142857142,0.4901166042016895,232.24642857142857,2.3138898555757925,235.064,3.356825881692359,0.0018984337921215122,0.004325072444963496,-0.025596911585749615,0.003138239319643151,0.007539644638245254,0.404109589041096,0,3,1,1
232.21,232.22,230.36,231.41,50815.319,11750947.84803,46215,22947.016,5306982.50274,SOL,-0.8000000000000114,-0.344515740062879,0.8074318458065572,11759172.96979,1.8599999999999852,84222.71271428572,0.6033446010268533,232.08714285714285,0.5504154275245687,231.72357142857143,1.371095054455388,234.8156666666667,3.3418564769665546,-0.0034451574006287844,-0.0015532640117358332,-0.031189818303608896,0.0033531805807836324,0.0075300703610921196,0.5645161290322533,0,3,1,1
231.4,231.64,230.0,230.68,37136.243,8560881.35918,42527,17851.261,4115874.0194,SOL,-0.7199999999999989,-0.3111495246326702,0.7130434782608637,8566588.53524,1.6399999999999864,75441.49699999999,0.49225220172924206,231.81714285714287,0.7134824054292064,231.39000000000001,0.9122668300619001,234.581,3.3778623621945614,-0.003154574132492094,-0.008126585544137144,-0.029614672724213364,0.0030658161394594885,0.007508087143885786,0.414634146341471,0,3,1,1
230.67,230.93,228.65,229.59,104879.309,24075243.81512,70997,38959.222,8939326.80351,SOL,-1.079999999999984,-0.4682013265704184,0.9971572272031495,24079240.55331,2.280000000000001,71406.59457142858,1.468762228887535,231.42000000000002,1.0491901638882584,231.33214285714286,1.0012313847032122,234.313,3.4458752454051624,-0.004725160395352868,-0.01196367861600034,-0.03383411185456375,0.0033385117127741576,0.007538075514588779,0.41228070175438475,0,3,1,1
229.59,229.6,226.93,227.01,128718.995,29350754.13753,88181,57991.523,13224132.58509,SOL,-2.5800000000000125,-1.123742323271925,1.1765742740051943,29220499.05495,2.6699999999999875,67502.02642857142,1.9068908269917866,230.58999999999997,1.79214024748803,231.08142857142857,1.5234922288705723,234.015,3.678162725394601,-0.011237423232719257,-0.024954900781719802,-0.03788938334392877,0.004462288432516366,0.007688427029877292,0.02996254681647358,0,3,1,1
227.0,228.61,226.37,226.47,100784.024,22935258.5889,70969,58859.628,13394902.57982,SOL,-0.5300000000000011,-0.23348017621145425,0.9895304148076198,22824557.91528,2.240000000000009,73089.03771428572,1.3789212055845843,229.87714285714287,2.30690784591052,230.82857142857145,1.949271489726304,233.70033333333333,3.907124776992401,-0.002378749834809013,-0.021558800656701016,-0.04001526005680134,0.004362588220778553,0.007688221910872195,0.044642857142854424,0,3,1,1
226.47,228.15,226.29,228.11,83003.613,18853585.03083,57752,51621.005,11724903.96397,SOL,1.6400000000000148,0.7241577250850068,0.8219541296566414,18933954.16143,1.8600000000000136,79977.08171428573,1.0378424821316488,229.3542857142857,2.2195033764549397,230.67499999999998,2.07795665165429,233.38566666666665,3.9660826528445847,0.007241577250850062,-0.015791517452646953,-0.03973900231530203,0.005722216888564157,0.007699161970539719,0.9784946236559184,0,3,1,1
228.1,229.53,227.61,229.16,81383.381,18590484.55899,55735,46195.048,10555580.48184,SOL,1.0600000000000023,0.46470846120122855,0.8435481745090231,18649815.589959998,1.9199999999999875,83817.26914285714,0.9709619727802291,228.91857142857143,1.8307960797734646,230.52857142857144,2.1093486312964282,233.09799999999998,3.9485487512982016,0.004603042391828405,-0.01313466258989715,-0.03629252701963914,0.006126605214242271,0.007764356998355029,0.8072916666666631,0,3,1,1
229.16,229.46,226.88,227.03,104802.377,23894575.29896,60936,43565.262,9932161.91606,SOL,-2.1299999999999955,-0.929481584918832,1.137165021156564,23793283.65031,2.5800000000000125,91529.706,1.1450094355159404,228.29285714285714,1.5668302852755636,230.19,2.269117076682641,232.80800000000002,4.066305109233508,-0.009294815849188343,-0.018927444794952675,-0.036906630467059776,0.006744867038925572,0.007786114747325432,0.05813953488372285,0,3,1,1
227.04,228.2,225.12,225.35,195928.458,44442967.59855,109541,87849.641,19948205.23314,SOL,-1.6899999999999977,-0.7443622269203655,1.3681592039800925,44152478.0103,3.079999999999984,114214.30814285715,1.7154458244840596,227.53142857142856,1.5073865747424633,229.67428571428573,2.495740106926029,232.48233333333334,4.261313285776978,-0.007399903096507066,-0.023105600832321938,-0.0415532494045594,0.006978672626475301,0.007864369259373775,0.07467532467532174,0,3,1,1
225.35,226.82,224.83,226.38,99329.164,22427969.1609,91788,51067.803,11539588.09605,SOL,1.0300000000000011,0.4570667850011099,0.8851131966374508,22486136.14632,1.9899999999999807,113421.43028571429,0.8757530543371287,227.07285714285715,1.2415945968216309,229.24642857142857,2.5114494960936433,232.17066666666668,4.35645374076225,0.004570667850011034,-0.013981445184894858,-0.03966402239850675,0.007528011790785976,0.007907001945095042,0.7788944723618081,0,3,1,1
226.38,227.0,224.75,224.89,92251.1,20842714.0204,82332,38669.986,8740907.67149,SOL,-1.490000000000009,-0.6581853520629072,1.0011123470522802,20746349.879,2.25,108211.731,0.8525055384244801,226.77,1.492659818355433,228.68,2.5375972887754283,231.79833333333335,4.487931005780137,-0.006581853520629122,-0.00933879564776885,-0.04731847835296121,0.006738619629831435,0.007946588757886936,0.062222222222216156,0,3,1,1
224.89,227.66,224.89,227.25,50442.214,11429832.53403,66634,28194.155,6390028.42707,SOL,2.3600000000000136,1.0494019298323685,1.2317132820490062,11462993.1315,2.7700000000000102,101020.04385714287,0.49932876757935957,226.8814285714286,1.4956428781788638,228.37928571428571,2.4299840590985147,231.41466666666668,4.362499863320366,0.01049401929832361,0.0034441647900385064,-0.04820740492544806,0.00803359195301866,0.007894962352168225,0.8519855595667888,0,3,1,1
227.25,227.35,224.42,224.45,72516.602,16373131.01457,80010,31063.078,7015441.00073,SOL,-2.8000000000000114,-1.2321232123212371,1.3055877372783207,16276351.318899998,2.930000000000007,99521.89942857143,0.7286496983716273,226.3585714285714,1.6284187480642576,227.85642857142858,2.431804037976988,230.87233333333333,4.173001634756091,-0.012321232123212345,-0.01604489062294523,-0.06758889996676642,0.008681750006428237,0.007903794837501005,0.010238907849829715,0,3,1,1
224.45,224.61,220.86,221.75,168197.951,37458945.39187,130449,68373.626,15228422.09414,SOL,-2.6999999999999886,-1.202940521274221,1.6979081771257807,37297895.63425,3.75,111923.98085714286,1.5027874251067241,225.29999999999998,1.8910931582904242,227.10928571428573,2.592852495984735,230.252,4.096512730570097,-0.012029405212742206,-0.03233548612323267,-0.07742552837410555,0.00876102901705507,0.00809842693727652,0.2373333333333297,0,3,1,1
221.76,221.76,216.78,218.45,350566.472,76682691.93747,210318,145963.464,31897399.02347,SOL,-3.3100000000000023,-1.4926046176046186,2.2972598948242413,76581245.8084,4.97999999999999,147033.1372857143,2.384268461325017,224.0742857142857,3.0240803403285135,226.1835714285714,3.1851496937237753,229.65066666666664,4.4574137648711725,-0.014881623449830905,-0.03779236224287541,-0.07628229523447083,0.009479510137689376,0.008031384093390511,0.33534136546184556,0,3,1,1
218.45,219.54,215.79,216.12,151074.792,32867520.05226,117221,73269.785,15955182.32687,SOL,-2.329999999999984,-1.0666056305790725,1.7378006395106356,32650284.047039997,3.75,140625.4707142857,1.0743060359737004,222.75571428571428,4.170195267781599,225.14357142857142,3.9007151358986087,228.85166666666666,4.66511195366503,-0.010666056305790761,-0.04095850898602171,-0.09983756091465701,0.009669957391710636,0.007416519033362031,0.08800000000000334,0,3,1,1
216.12,217.54,214.01,215.85,220716.952,47600293.61393,90089,106181.754,22912013.00935,SOL,-0.27000000000001023,-0.12493059411438562,1.6494556329143504,47641754.0892,3.530000000000001,157966.5832857143,1.3972382475399183,221.25142857142856,4.528732083675708,224.1621428571428,4.393329171458818,228.089,4.86063310052604,-0.0012493059411438079,-0.04651470978001593,-0.09584048925564448,0.008831870539949454,0.007415341152469669,0.5212464589235135,0,3,1,1
215.85,215.98,212.74,213.03,218458.014,46792638.87509,117716,106647.892,22847667.67826,SOL,-2.819999999999993,-1.3064628214037495,1.5229858042681117,46538110.72242,3.2399999999999807,175996.14242857142,1.24126592199975,219.55714285714285,5.1204645436577865,223.16357142857143,5.209250067306811,227.345,5.390259893932401,-0.013064628214037532,-0.05273689359242295,-0.09483747609942639,0.009145864723234452,0.007362754477503059,0.08950617283950425,0,3,1,1
213.03,217.98,212.44,217.17,187092.975,40295788.15591,115216,105058.77,22636449.66149,SOL,4.139999999999986,1.9433882551753208,2.607795142157782,40630981.38075,5.539999999999992,195517.67971428574,0.9569107779583057,218.11714285714285,3.858284222663812,222.4992857142857,5.346345213588145,226.904,5.665854532743056,0.019433882551753268,-0.044356435643564396,-0.05742187500000007,0.01221491373299738,0.0076991912122176265,0.8537906137184109,0,3,1,1
217.17,218.9,216.94,217.53,114057.542,24851978.85061,85214,59679.54,13005699.15565,SOL,0.36000000000001364,0.16576875259014306,0.9034756153775273,24810937.11126,1.960000000000008,201452.0997142857,0.5661769828250233,217.12857142857143,2.6682355503928563,221.7435714285714,5.238926206981491,226.471,5.872575273661943,0.0016576875259013413,-0.030830920026731934,-0.05635085892764191,0.01222761837276905,0.007714506754920815,0.3010204081632658,0,3,1,1
217.54,217.65,213.94,214.21,166094.943,35796095.79605,88586,66794.656,14397583.69361,SOL,-3.329999999999984,-1.530752964971952,1.7341310647845227,35579197.74003,3.710000000000008,201151.66999999998,0.8257199306374141,216.0514285714286,1.9041921171580491,220.67571428571426,5.13351988148736,225.94433333333333,6.241168482182361,-0.015262262676412397,-0.03400225479143171,-0.06869266553628095,0.012618612505544262,0.008091287961552203,0.07277628032345274,0,3,1,1
214.21,215.0,206.83,207.11,514113.469,108200707.94557,238758,246766.043,51906299.62529,SOL,-7.099999999999994,-3.314504458241909,3.950103950103944,106478040.56459,8.169999999999987,224515.5267142857,2.28987935277301,214.43142857142857,3.5958514456310247,219.25285714285715,5.934888280422676,225.1726666666667,7.065839107908444,-0.03314504458241907,-0.05191119249256115,-0.10053852167115429,0.01636700195773429,0.009820634243868002,0.03427172582619358,0,3,1,1
